graph_id,family,n_nodes,n_edges,method,size,valid,runtime,label_size
138,brockington,20,83,sa_restarts,5,True,0.00021910667419433594,5
138,brockington,20,83,exact,5,True,0.00017690658569335938,5
138,brockington,20,83,gat_cond+greedy,5,True,0.0012640953063964844,5
3848,sanchis,106,2317,greedy_min_degree,9,True,0.0027341842651367188,12
3848,sanchis,106,2317,greedy_random,7,True,3.814697265625e-05,12
3848,sanchis,106,2317,sa_restarts,9,True,0.0007727146148681641,12
3848,sanchis,106,2317,gat_cond+greedy,9,True,0.01061701774597168,12
278,brockington,60,1133,greedy_min_degree,5,True,0.0011539459228515625,5
278,brockington,60,1133,greedy_random,5,True,2.7894973754882812e-05,5
278,brockington,60,1133,sa_restarts,5,True,0.0004458427429199219,5
278,brockington,60,1133,gat_cond+greedy,5,True,0.006534099578857422,5
3639,sanchis,56,726,greedy_min_degree,8,True,0.0015399456024169922,8
3639,sanchis,56,726,greedy_random,6,True,0.00017499923706054688,8
3639,sanchis,56,726,sa_restarts,7,True,0.002774953842163086,8
3639,sanchis,56,726,gat_cond+greedy,8,True,0.008102178573608398,8
2134,johnson,40,550,greedy_min_degree,5,True,0.001728057861328125,5
2134,johnson,40,550,greedy_random,4,True,7.200241088867188e-05,5
2134,johnson,40,550,sa_restarts,6,True,0.0005059242248535156,5
2134,johnson,40,550,gat_cond+greedy,5,True,0.005639076232910156,5
3038,p_hat,32,306,greedy_min_degree,5,True,0.0004317760467529297,6
3038,p_hat,32,306,greedy_random,3,True,2.3126602172851562e-05,6
3038,p_hat,32,306,sa_restarts,5,True,0.0002880096435546875,6
3038,p_hat,32,306,exact,6,True,0.0004899501800537109,6
3038,p_hat,32,306,gat_cond+greedy,4,True,0.0037908554077148438,6
3364,sanchis,22,184,greedy_min_degree,3,True,0.00026702880859375,3
3364,sanchis,22,184,greedy_random,2,True,1.9788742065429688e-05,3
3364,sanchis,22,184,sa_restarts,3,True,0.00021195411682128906,3
3364,sanchis,22,184,exact,3,True,0.00014781951904296875,3
3364,sanchis,22,184,gat_cond+greedy,3,True,0.0033681392669677734,3
1974,johnson,91,3967,greedy_min_degree,3,True,0.004609107971191406,3
1974,johnson,91,3967,greedy_random,2,True,7.224082946777344e-05,3
1974,johnson,91,3967,sa_restarts,3,True,0.0006611347198486328,3
1974,johnson,91,3967,gat_cond+greedy,3,True,0.03133416175842285,3
4964,steiner,43,775,greedy_min_degree,4,True,0.0007359981536865234,4
4964,steiner,43,775,greedy_random,4,True,2.7179718017578125e-05,4
4964,steiner,43,775,sa_restarts,4,True,0.00031113624572753906,4
4964,steiner,43,775,gat_cond+greedy,4,True,0.008368253707885742,4
1013,c_fat,20,182,greedy_min_degree,2,True,0.0009319782257080078,2
1013,c_fat,20,182,greedy_random,2,True,2.4080276489257812e-05,2
1013,c_fat,20,182,sa_restarts,2,True,0.00018668174743652344,2
1013,c_fat,20,182,exact,2,True,0.00024199485778808594,2
1013,c_fat,20,182,gat_cond+greedy,2,True,0.006414890289306641,2
626,c_fat,54,1393,greedy_min_degree,2,True,0.0013539791107177734,2
626,c_fat,54,1393,greedy_random,1,True,2.7179718017578125e-05,2
626,c_fat,54,1393,sa_restarts,2,True,0.00032806396484375,2
626,c_fat,54,1393,gat_cond+greedy,2,True,0.007934093475341797,2
2032,johnson,23,248,greedy_min_degree,2,True,0.00029277801513671875,2
2032,johnson,23,248,greedy_random,1,True,2.6941299438476562e-05,2
2032,johnson,23,248,sa_restarts,2,True,0.0002181529998779297,2
2032,johnson,23,248,exact,2,True,0.0001342296600341797,2
2032,johnson,23,248,gat_cond+greedy,2,True,0.002235889434814453,2
2843,p_hat,42,400,greedy_min_degree,7,True,0.0004837512969970703,7
2843,p_hat,42,400,greedy_random,6,True,2.47955322265625e-05,7
2843,p_hat,42,400,sa_restarts,7,True,0.00035500526428222656,7
2843,p_hat,42,400,gat_cond+greedy,7,True,0.003023862838745117,7
293,brockington,48,884,greedy_min_degree,3,True,0.0008721351623535156,4
293,brockington,48,884,greedy_random,3,True,2.193450927734375e-05,4
293,brockington,48,884,sa_restarts,4,True,0.00033402442932128906,4
293,brockington,48,884,gat_cond+greedy,4,True,0.0040569305419921875,4
3302,p_hat,30,101,greedy_min_degree,10,True,0.00019097328186035156,10
3302,p_hat,30,101,greedy_random,8,True,2.193450927734375e-05,10
3302,p_hat,30,101,sa_restarts,10,True,0.0002980232238769531,10
3302,p_hat,30,101,exact,10,True,0.0010821819305419922,10
3302,p_hat,30,101,gat_cond+greedy,10,True,0.001867055892944336,10
3252,p_hat,124,2161,greedy_min_degree,14,True,0.0026090145111083984,15
3252,p_hat,124,2161,greedy_random,13,True,4.982948303222656e-05,15
3252,p_hat,124,2161,sa_restarts,13,True,0.0009679794311523438,15
3252,p_hat,124,2161,gat_cond+greedy,14,True,0.011343002319335938,15
1738,johnson,67,1714,greedy_min_degree,5,True,0.0015621185302734375,6
1738,johnson,67,1714,greedy_random,5,True,2.6702880859375e-05,6
1738,johnson,67,1714,sa_restarts,5,True,0.0004820823669433594,6
1738,johnson,67,1714,gat_cond+greedy,7,True,0.00897979736328125,6
1034,c_fat,65,2030,greedy_min_degree,2,True,0.0029408931732177734,3
1034,c_fat,65,2030,greedy_random,2,True,3.314018249511719e-05,3
1034,c_fat,65,2030,sa_restarts,3,True,0.0003762245178222656,3
1034,c_fat,65,2030,gat_cond+greedy,2,True,0.01033782958984375,3
3492,sanchis,90,2461,greedy_min_degree,6,True,0.0027201175689697266,7
3492,sanchis,90,2461,greedy_random,5,True,4.291534423828125e-05,7
3492,sanchis,90,2461,sa_restarts,6,True,0.0006968975067138672,7
3492,sanchis,90,2461,gat_cond+greedy,6,True,0.01026010513305664,7
4925,steiner,111,5668,greedy_min_degree,4,True,0.005729198455810547,4
4925,steiner,111,5668,greedy_random,2,True,4.792213439941406e-05,4
4925,steiner,111,5668,sa_restarts,4,True,0.0008602142333984375,4
4925,steiner,111,5668,gat_cond+greedy,3,True,0.047554969787597656,4
3978,sanchis_random,162,6374,greedy_min_degree,9,True,0.008322000503540039,9
3978,sanchis_random,162,6374,greedy_random,6,True,6.008148193359375e-05,9
3978,sanchis_random,162,6374,sa_restarts,9,True,0.0014600753784179688,9
3978,sanchis_random,162,6374,gat_cond+greedy,8,True,0.0371248722076416,9
3716,sanchis,60,825,greedy_min_degree,8,True,0.0008971691131591797,8
3716,sanchis,60,825,greedy_random,8,True,3.0994415283203125e-05,8
3716,sanchis,60,825,sa_restarts,7,True,0.0005431175231933594,8
3716,sanchis,60,825,gat_cond+greedy,7,True,0.004488945007324219,8
3449,sanchis,97,2834,greedy_min_degree,6,True,0.002721071243286133,7
3449,sanchis,97,2834,greedy_random,5,True,3.3855438232421875e-05,7
3449,sanchis,97,2834,sa_restarts,6,True,0.0006830692291259766,7
3449,sanchis,97,2834,gat_cond+greedy,6,True,0.012690067291259766,7
743,c_fat,188,8741,greedy_min_degree,6,True,0.00828099250793457,6
743,c_fat,188,8741,greedy_random,4,True,5.1975250244140625e-05,6
743,c_fat,188,8741,sa_restarts,5,True,0.0010638236999511719,6
743,c_fat,188,8741,gat_cond+greedy,4,True,0.019788026809692383,6
4976,steiner,105,5129,greedy_min_degree,4,True,0.0044519901275634766,4
4976,steiner,105,5129,greedy_random,4,True,4.029273986816406e-05,4
4976,steiner,105,5129,sa_restarts,4,True,0.0007429122924804688,4
4976,steiner,105,5129,gat_cond+greedy,4,True,0.01554417610168457,4
4369,sanchis_random,35,336,greedy_min_degree,5,True,0.0003762245178222656,5
4369,sanchis_random,35,336,greedy_random,4,True,2.193450927734375e-05,5
4369,sanchis_random,35,336,sa_restarts,5,True,0.0003199577331542969,5
4369,sanchis_random,35,336,exact,5,True,0.0007905960083007812,5
4369,sanchis_random,35,336,gat_cond+greedy,5,True,0.0022559165954589844,5
1149,hamming,60,1160,greedy_min_degree,7,True,0.0010869503021240234,7
1149,hamming,60,1160,greedy_random,6,True,2.288818359375e-05,7
1149,hamming,60,1160,sa_restarts,7,True,0.00045800209045410156,7
1149,hamming,60,1160,gat_cond+greedy,7,True,0.005770206451416016,7
4800,steiner,115,5953,greedy_min_degree,4,True,0.005297183990478516,5
4800,steiner,115,5953,greedy_random,3,True,3.2901763916015625e-05,5
4800,steiner,115,5953,sa_restarts,4,True,0.0008108615875244141,5
4800,steiner,115,5953,gat_cond+greedy,3,True,0.016475915908813477,5
3042,p_hat,84,1723,greedy_min_degree,8,True,0.00189208984375,9
3042,p_hat,84,1723,greedy_random,7,True,3.2901763916015625e-05,9
3042,p_hat,84,1723,sa_restarts,8,True,0.0006120204925537109,9
3042,p_hat,84,1723,gat_cond+greedy,9,True,0.006588935852050781,9
2374,keller,49,566,greedy_min_degree,14,True,0.0006320476531982422,14
2374,keller,49,566,greedy_random,7,True,2.8133392333984375e-05,14
2374,keller,49,566,sa_restarts,12,True,0.0005698204040527344,14
2374,keller,49,566,gat_cond+greedy,14,True,0.00327301025390625,14
3733,sanchis,59,788,greedy_min_degree,9,True,0.0008487701416015625,9
3733,sanchis,59,788,greedy_random,7,True,2.193450927734375e-05,9
3733,sanchis,59,788,sa_restarts,7,True,0.00047516822814941406,9
3733,sanchis,59,788,gat_cond+greedy,7,True,0.003694772720336914,9
374,brockington,20,123,greedy_min_degree,3,True,0.00017380714416503906,4
374,brockington,20,123,greedy_random,3,True,2.3126602172851562e-05,4
374,brockington,20,123,sa_restarts,4,True,0.00021600723266601562,4
374,brockington,20,123,exact,4,True,0.00014209747314453125,4
374,brockington,20,123,gat_cond+greedy,3,True,0.002496004104614258,4
919,c_fat,62,1858,greedy_min_degree,2,True,0.0017621517181396484,2
919,c_fat,62,1858,greedy_random,2,True,2.09808349609375e-05,2
919,c_fat,62,1858,sa_restarts,2,True,0.0003402233123779297,2
919,c_fat,62,1858,gat_cond+greedy,2,True,0.006700038909912109,2
3278,p_hat,107,3065,greedy_min_degree,8,True,0.0029439926147460938,9
3278,p_hat,107,3065,greedy_random,6,True,3.1948089599609375e-05,9
3278,p_hat,107,3065,sa_restarts,8,True,0.0008628368377685547,9
3278,p_hat,107,3065,gat_cond+greedy,8,True,0.009495258331298828,9
4031,sanchis_random,57,472,greedy_min_degree,11,True,0.0006389617919921875,11
4031,sanchis_random,57,472,greedy_random,7,True,3.0994415283203125e-05,11
4031,sanchis_random,57,472,sa_restarts,9,True,0.0004470348358154297,11
4031,sanchis_random,57,472,gat_cond+greedy,10,True,0.0032389163970947266,11
3104,p_hat,103,1202,greedy_min_degree,16,True,0.0014431476593017578,17
3104,p_hat,103,1202,greedy_random,11,True,3.62396240234375e-05,17
3104,p_hat,103,1202,sa_restarts,14,True,0.0007450580596923828,17
3104,p_hat,103,1202,gat_cond+greedy,14,True,0.005510091781616211,17
1163,hamming,23,210,greedy_min_degree,3,True,0.00024080276489257812,3
1163,hamming,23,210,greedy_random,2,True,1.6689300537109375e-05,3
1163,hamming,23,210,sa_restarts,3,True,0.0002009868621826172,3
1163,hamming,23,210,exact,3,True,0.00014591217041015625,3
1163,hamming,23,210,gat_cond+greedy,3,True,0.002068042755126953,3
4087,sanchis_random,87,1920,greedy_min_degree,8,True,0.0019478797912597656,8
4087,sanchis_random,87,1920,greedy_random,7,True,3.4809112548828125e-05,8
4087,sanchis_random,87,1920,sa_restarts,7,True,0.0005848407745361328,8
4087,sanchis_random,87,1920,gat_cond+greedy,8,True,0.007993936538696289,8
2733,keller,48,535,greedy_min_degree,13,True,0.0006079673767089844,13
2733,keller,48,535,greedy_random,6,True,2.9087066650390625e-05,13
2733,keller,48,535,sa_restarts,11,True,0.0004878044128417969,13
2733,keller,48,535,gat_cond+greedy,13,True,0.002930879592895508,13
3020,p_hat,46,525,greedy_min_degree,6,True,0.0005829334259033203,7
3020,p_hat,46,525,greedy_random,4,True,2.09808349609375e-05,7
3020,p_hat,46,525,sa_restarts,6,True,0.00037670135498046875,7
3020,p_hat,46,525,gat_cond+greedy,6,True,0.002627134323120117,7
1094,c_fat,26,313,greedy_min_degree,2,True,0.00032830238342285156,2
1094,c_fat,26,313,greedy_random,2,True,1.71661376953125e-05,2
1094,c_fat,26,313,sa_restarts,2,True,0.00023698806762695312,2
1094,c_fat,26,313,exact,2,True,0.00020122528076171875,2
1094,c_fat,26,313,gat_cond+greedy,2,True,0.003062009811401367,2
3145,p_hat,65,847,greedy_min_degree,10,True,0.0008966922760009766,10
3145,p_hat,65,847,greedy_random,9,True,2.5033950805664062e-05,10
3145,p_hat,65,847,sa_restarts,9,True,0.0005390644073486328,10
3145,p_hat,65,847,gat_cond+greedy,9,True,0.003968000411987305,10
4094,sanchis_random,24,157,greedy_min_degree,6,True,0.0002079010009765625,6
4094,sanchis_random,24,157,greedy_random,3,True,2.47955322265625e-05,6
4094,sanchis_random,24,157,sa_restarts,5,True,0.0002338886260986328,6
4094,sanchis_random,24,157,exact,6,True,0.00021886825561523438,6
4094,sanchis_random,24,157,gat_cond+greedy,6,True,0.002080202102661133,6
3703,sanchis,96,2934,greedy_min_degree,6,True,0.0027391910552978516,6
3703,sanchis,96,2934,greedy_random,3,True,3.2901763916015625e-05,6
3703,sanchis,96,2934,sa_restarts,6,True,0.0006911754608154297,6
3703,sanchis,96,2934,gat_cond+greedy,5,True,0.00880289077758789,6
2213,johnson,90,3216,greedy_min_degree,6,True,0.0029158592224121094,8
2213,johnson,90,3216,greedy_random,3,True,2.8133392333984375e-05,8
2213,johnson,90,3216,sa_restarts,6,True,0.0006279945373535156,8
2213,johnson,90,3216,gat_cond+greedy,8,True,0.00859212875366211,8
3333,p_hat,119,1981,greedy_min_degree,15,True,0.0021278858184814453,16
3333,p_hat,119,1981,greedy_random,12,True,3.62396240234375e-05,16
3333,p_hat,119,1981,sa_restarts,14,True,0.00086212158203125,16
3333,p_hat,119,1981,gat_cond+greedy,14,True,0.007208824157714844,16
4914,steiner,114,5960,greedy_min_degree,4,True,0.005447864532470703,4
4914,steiner,114,5960,greedy_random,2,True,3.814697265625e-05,4
4914,steiner,114,5960,sa_restarts,4,True,0.0007390975952148438,4
4914,steiner,114,5960,gat_cond+greedy,4,True,0.012816190719604492,4
3128,p_hat,114,3311,greedy_min_degree,10,True,0.0031197071075439453,10
3128,p_hat,114,3311,greedy_random,7,True,4.7206878662109375e-05,10
3128,p_hat,114,3311,sa_restarts,8,True,0.0008618831634521484,10
3128,p_hat,114,3311,gat_cond+greedy,9,True,0.009103775024414062,10
3198,p_hat,118,4386,greedy_min_degree,7,True,0.0038979053497314453,7
3198,p_hat,118,4386,greedy_random,6,True,3.6716461181640625e-05,7
3198,p_hat,118,4386,sa_restarts,6,True,0.0008389949798583984,7
3198,p_hat,118,4386,gat_cond+greedy,7,True,0.011808395385742188,7
1236,hamming,97,4313,greedy_min_degree,4,True,0.0038039684295654297,4
1236,hamming,97,4313,greedy_random,2,True,3.218650817871094e-05,4
1236,hamming,97,4313,sa_restarts,3,True,0.0006000995635986328,4
1236,hamming,97,4313,gat_cond+greedy,3,True,0.011482715606689453,4
3731,sanchis,178,7895,greedy_min_degree,9,True,0.008116960525512695,9
3731,sanchis,178,7895,greedy_random,7,True,5.1975250244140625e-05,9
3731,sanchis,178,7895,sa_restarts,10,True,0.0014770030975341797,9
3731,sanchis,178,7895,gat_cond+greedy,7,True,0.01780080795288086,9
2726,keller,200,12391,greedy_min_degree,23,True,0.01384592056274414,23
2726,keller,200,12391,greedy_random,22,True,7.891654968261719e-05,23
2726,keller,200,12391,sa_restarts,14,True,0.0021250247955322266,23
2726,keller,200,12391,gat_cond+greedy,8,True,0.02226400375366211,23
641,c_fat,28,373,greedy_min_degree,2,True,0.00037598609924316406,2
641,c_fat,28,373,greedy_random,2,True,2.193450927734375e-05,2
641,c_fat,28,373,sa_restarts,2,True,0.00018906593322753906,2
641,c_fat,28,373,exact,2,True,0.00019884109497070312,2
641,c_fat,28,373,gat_cond+greedy,2,True,0.003384113311767578,2
4659,steiner,39,629,greedy_min_degree,5,True,0.0006127357482910156,5
4659,steiner,39,629,greedy_random,4,True,2.09808349609375e-05,5
4659,steiner,39,629,sa_restarts,4,True,0.0002949237823486328,5
4659,steiner,39,629,gat_cond+greedy,5,True,0.003264188766479492,5
2437,keller,14,24,greedy_min_degree,7,True,7.295608520507812e-05,7
2437,keller,14,24,greedy_random,5,True,1.5020370483398438e-05,7
2437,keller,14,24,sa_restarts,7,True,0.00019407272338867188,7
2437,keller,14,24,exact,7,True,6.508827209472656e-05,7
2437,keller,14,24,gat_cond+greedy,5,True,0.0010650157928466797,7
1023,c_fat,136,8924,greedy_min_degree,3,True,0.00790715217590332,3
1023,c_fat,136,8924,greedy_random,2,True,4.1961669921875e-05,3
1023,c_fat,136,8924,sa_restarts,3,True,0.0007758140563964844,3
1023,c_fat,136,8924,gat_cond+greedy,3,True,0.01716923713684082,3
4219,sanchis_random,160,5759,greedy_min_degree,10,True,0.005369901657104492,10
4219,sanchis_random,160,5759,greedy_random,8,True,4.601478576660156e-05,10
4219,sanchis_random,160,5759,sa_restarts,9,True,0.0011448860168457031,10
4219,sanchis_random,160,5759,gat_cond+greedy,8,True,0.014390945434570312,10
4819,steiner,44,780,greedy_min_degree,4,True,0.0008301734924316406,4
4819,steiner,44,780,greedy_random,4,True,2.6226043701171875e-05,4
4819,steiner,44,780,sa_restarts,4,True,0.0003249645233154297,4
4819,steiner,44,780,gat_cond+greedy,4,True,0.003184795379638672,4
2006,johnson,47,1068,greedy_min_degree,3,True,0.001068115234375,3
2006,johnson,47,1068,greedy_random,1,True,3.0994415283203125e-05,3
2006,johnson,47,1068,sa_restarts,3,True,0.00028705596923828125,3
2006,johnson,47,1068,gat_cond+greedy,3,True,0.006705760955810547,3
2933,p_hat,200,12924,greedy_min_degree,7,True,0.012315988540649414,8
2933,p_hat,200,12924,greedy_random,4,True,5.602836608886719e-05,8
2933,p_hat,200,12924,sa_restarts,7,True,0.0017910003662109375,8
2933,p_hat,200,12924,gat_cond+greedy,7,True,0.027072906494140625,8
3094,p_hat,27,123,greedy_min_degree,10,True,0.0002009868621826172,10
3094,p_hat,27,123,greedy_random,7,True,2.8133392333984375e-05,10
3094,p_hat,27,123,sa_restarts,10,True,0.0002982616424560547,10
3094,p_hat,27,123,exact,10,True,0.0004951953887939453,10
3094,p_hat,27,123,gat_cond+greedy,10,True,0.003056049346923828,10
1747,johnson,47,1047,greedy_min_degree,2,True,0.0009717941284179688,2
1747,johnson,47,1047,greedy_random,2,True,2.2172927856445312e-05,2
1747,johnson,47,1047,sa_restarts,2,True,0.00028204917907714844,2
1747,johnson,47,1047,gat_cond+greedy,2,True,0.005288839340209961,2
821,c_fat,37,646,greedy_min_degree,2,True,0.0006000995635986328,2
821,c_fat,37,646,greedy_random,2,True,1.8835067749023438e-05,2
821,c_fat,37,646,sa_restarts,2,True,0.0002288818359375,2
821,c_fat,37,646,gat_cond+greedy,2,True,0.0032219886779785156,2
694,c_fat,118,5136,greedy_min_degree,3,True,0.004476070404052734,4
694,c_fat,118,5136,greedy_random,3,True,3.266334533691406e-05,4
694,c_fat,118,5136,sa_restarts,3,True,0.0006163120269775391,4
694,c_fat,118,5136,gat_cond+greedy,4,True,0.015030860900878906,4
4066,sanchis_random,48,565,greedy_min_degree,6,True,0.0006291866302490234,7
4066,sanchis_random,48,565,greedy_random,6,True,2.8848648071289062e-05,7
4066,sanchis_random,48,565,sa_restarts,6,True,0.0004169940948486328,7
4066,sanchis_random,48,565,gat_cond+greedy,6,True,0.0032231807708740234,7
4004,sanchis_random,35,422,greedy_min_degree,4,True,0.0004439353942871094,4
4004,sanchis_random,35,422,greedy_random,3,True,2.09808349609375e-05,4
4004,sanchis_random,35,422,sa_restarts,4,True,0.0003020763397216797,4
4004,sanchis_random,35,422,exact,4,True,0.0005381107330322266,4
4004,sanchis_random,35,422,gat_cond+greedy,4,True,0.002794981002807617,4
1868,johnson,43,859,greedy_min_degree,2,True,0.0007941722869873047,3
1868,johnson,43,859,greedy_random,1,True,2.2172927856445312e-05,3
1868,johnson,43,859,sa_restarts,3,True,0.0002980232238769531,3
1868,johnson,43,859,gat_cond+greedy,2,True,0.003412008285522461,3
2297,keller,48,525,greedy_min_degree,14,True,0.0005850791931152344,14
2297,keller,48,525,greedy_random,6,True,2.5987625122070312e-05,14
2297,keller,48,525,sa_restarts,11,True,0.0004649162292480469,14
2297,keller,48,525,gat_cond+greedy,14,True,0.0027418136596679688,14
